Timestamp,Input (SP),Response (PV)
47953.0,2.31,2.2657317972684345
47954.0,2.31,2.313512210636569
47955.0,2.31,2.3238875337514266
47956.0,2.31,2.2474510160011985
47957.0,2.31,2.335830746104033
47958.0,2.31,2.4284212795627154
47959.0,2.31,2.398543298252971
47960.0,2.31,2.3403911867476053
47961.0,2.31,2.256231188623512
47962.0,2.31,2.318003556504747
47963.0,2.31,2.2897242134662923
47964.0,2.31,2.240747012123738
47965.0,2.31,2.324811261092528
47966.0,2.31,2.316450566568475
47967.0,2.31,2.3354925203146326
47968.0,2.31,2.3047748796822423
47969.0,2.31,2.293084935423565
47970.0,2.31,2.361363077808527
47971.0,2.31,2.3110017487806904
47972.0,2.31,2.3630487140526366
47973.0,2.31,2.3803508246917264
47974.0,2.31,2.3277752463809582
47975.0,2.31,2.3591776528255766
47976.0,2.31,2.343911869481937
47977.0,2.31,2.3738723512339934
47978.0,2.31,2.2850860244654063
47979.0,2.31,2.2918451548251175
47980.0,2.31,2.2820003380636855
47981.0,2.31,2.3568994778561563
47982.0,2.31,2.320359002470743
47983.0,2.31,2.4261966852653623
47984.0,2.31,2.317957482396782
47985.0,2.31,2.2574431909333197
47986.0,2.31,2.339194282100213
47987.0,2.31,2.2687790141312743
47988.0,2.31,2.2541241487928896
47989.0,2.31,2.2606048748945957
47990.0,2.31,2.285331776327625
47991.0,2.31,2.3035460876105605
47992.0,2.31,2.2271117361568646
47993.0,2.31,2.3015697403425404
47994.0,2.31,2.3030136065309907
47995.0,2.31,2.2976733124670536
47996.0,2.31,2.2656419832316037
47997.0,2.31,2.3419952578956567
47998.0,2.31,2.314006039925573
47999.0,2.31,2.2635339774816177
48000.0,2.31,2.400143715547116
48001.0,2.31,2.3631443492653124
48002.0,2.31,2.2996160605450786
48003.0,2.31,2.3521034765570974
48004.0,2.31,2.3374393891557235
48005.0,2.31,2.2534360383905407
48006.0,2.31,2.329199577002718
48007.0,2.31,2.254384628407451
48008.0,2.31,2.262454460600728
48009.0,2.31,2.3315879773280055
48010.0,2.31,2.310833666007536
48011.0,2.31,2.25914803316243
48012.0,2.31,2.3569786119294824
48013.0,2.31,2.3124891755186288
48014.0,2.31,2.33321609276545
48015.0,2.31,2.3208663095686743
48016.0,2.31,2.3322310919244824
48017.0,2.31,2.27954261891536
48018.0,2.31,2.2889112288146047
48019.0,2.31,2.1808711491495005
48020.0,2.31,2.2685134525948434
48021.0,2.31,2.26530806924598
48022.0,2.31,2.203011092023519
48023.0,2.31,2.3362024341617063
48024.0,2.31,2.3874603616120726
48025.0,2.31,2.213729228865398
48026.0,2.31,2.2798147791693375
48027.0,2.31,2.318209910924513
48028.0,2.31,2.2907155278890317
48029.0,2.31,2.3146468352036473
48030.0,2.31,2.292360866966595
48031.0,2.31,2.3834521458969697
48032.0,2.31,2.352157999064572
48033.0,2.31,2.3231090293504124
48034.0,2.31,2.2632276704959864
48035.0,2.31,2.322240407561227
48036.0,2.31,2.255213841606051
48037.0,2.31,2.276816369578909
48038.0,2.31,2.3586341798817836
48039.0,2.31,2.2356986923307822
48040.0,2.31,2.235610910598336
48041.0,2.31,2.364270761173249
48042.0,2.31,2.211841456679104
48043.0,2.31,2.3002542489952766
48044.0,2.31,2.2690653867191446
48045.0,2.31,2.3079571349843655
48046.0,2.31,2.249490232332969
48047.0,2.31,2.4022514299946773
48048.0,2.31,2.3589855366099655
48049.0,2.31,2.285834124871125
48050.0,2.31,2.2608123260579474
48051.0,2.31,2.2829727343493738
48052.0,2.31,2.3180762999341975
48053.0,2.31,2.3510108680738924
48054.0,2.31,2.3309937048694227
48055.0,2.31,2.3412543584759566
48056.0,2.31,2.3037227825706466
48057.0,2.31,2.2324735170763095
48058.0,2.31,2.37506456175665
48059.0,2.31,2.4302545742248642
48060.0,2.31,2.265608806791994
48061.0,2.31,2.348362438497564
48062.0,2.31,2.3003155008831153
48063.0,2.31,2.327723630392595
48064.0,2.31,2.282808139524315
48065.0,2.31,2.312292652626306
48066.0,2.31,2.3012717735052255
48067.0,2.31,2.3600151819838953
48068.0,2.31,2.311133987125155
48069.0,2.31,2.3115938507652265
48070.0,2.31,2.296966526471631
48071.0,2.31,2.3653032231166318
48072.0,2.31,2.2806509364134078
48073.0,2.31,2.2954714170873
48074.0,2.31,2.3502329538445537
48075.0,2.31,2.300860497423968
48076.0,2.31,2.3088642538744724
48077.0,2.31,2.1760168741204957
48078.0,2.31,2.3319971343873713
48079.0,2.31,2.4205117041790785
48080.0,2.31,2.1984005306344243
48081.0,2.31,2.340820083708295
48082.0,2.31,2.246759008068098
48083.0,2.31,2.282028233000753
48084.0,2.31,2.3147840983479027
48085.0,2.31,2.3309234148876374
48086.0,2.31,2.364797635084512
48087.0,2.31,2.2591101570176884
48088.0,2.31,2.2862830394830267
48089.0,2.31,2.304001214939629
48090.0,2.31,2.3162289181015407
48091.0,2.31,2.169735178054712
48092.0,2.31,2.2866609969130094
48093.0,2.31,2.337043914451453
48094.0,2.31,2.3274007983944833
48095.0,2.31,2.249503405633159
48096.0,2.31,2.2918740759642606
48097.0,2.31,2.3133584538871395
48098.0,2.31,2.3181888556968038
48099.0,2.31,2.2941511050907706
48100.0,2.31,2.2440064888646685
48101.0,2.31,2.193290104505787
48102.0,2.31,2.2911036154849294
48103.0,2.31,2.3479659450208925
48104.0,2.31,2.3326463557323525
48105.0,2.31,2.2528593194745095
48106.0,2.31,2.288635540948404
48107.0,2.31,2.304393264368849
48108.0,2.31,2.2023318543431034
48109.0,2.31,2.3251023069449697
48110.0,2.31,2.4000138724661215
48111.0,2.31,2.3433318215905987
48112.0,2.31,2.2676323922638444
48113.0,2.31,2.2982683861794007
48114.0,2.31,2.3645490149545942
48115.0,2.31,2.2909243278758553
48116.0,2.31,2.3097520879686178
48117.0,2.31,2.424025526562109
48118.0,2.31,2.284108299752126
48119.0,2.31,2.2628271880556907
48120.0,2.31,2.265014585720436
48121.0,2.31,2.333893059499765
48122.0,2.31,2.2474641960152737
48123.0,2.31,2.315857942495967
48124.0,2.31,2.3957059107617553
48125.0,2.31,2.37116002731236
48126.0,2.31,2.306599828790243
48127.0,2.31,2.2896245089142004
48128.0,2.31,2.360156413435919
48129.0,2.31,2.302616948589877
48130.0,2.31,2.4480010619614454
48131.0,2.31,2.246568308532162
48132.0,2.31,2.3555778186409917
48133.0,2.31,2.330014256495548
48134.0,2.31,2.299099432085998
48135.0,2.31,2.345386290930337
48136.0,2.31,2.3414765970392164
48137.0,2.31,2.230713517582363
48138.0,2.31,2.233122360553226
48139.0,2.31,2.3961165644800535
48140.0,2.31,2.251405134581009
48141.0,2.31,2.3332394077315994
48142.0,2.31,2.298275313484898
48143.0,2.31,2.296877194150554
48144.0,2.31,2.2789868415533068
48145.0,2.31,2.250135085576504
48146.0,2.31,2.3111154720106795
48147.0,2.31,2.3984028399726385
48148.0,2.31,2.3030952387127575
48149.0,2.31,2.255174690581801
48150.0,2.31,2.2575170305765737
48151.0,2.31,2.2738313223511906
48152.0,2.31,2.3429243227993783
48153.0,2.31,2.2971605856882027
48154.0,2.31,2.3173305011072665
48155.0,2.31,2.3429302787983652
48156.0,2.31,2.353843636344707
48157.0,2.31,2.2349663836924667
48158.0,2.31,2.263287664679147
48159.0,2.31,2.2614504480698776
48160.0,2.31,2.378018549836779
48161.0,2.31,2.3019331168610346
48162.0,2.31,2.303996270822153
48163.0,2.31,2.3363222397062953
48164.0,2.31,2.331910307721337
48165.0,2.31,2.31477221799867
48166.0,2.31,2.261236379405582
48167.0,2.31,2.3174186792957236
48168.0,2.31,2.320545506747853
48169.0,2.31,2.3404648553274714
48170.0,2.31,2.2852439604907393
48171.0,2.31,2.28833164842645
48172.0,2.31,2.324064914077616
48173.0,2.31,2.3729580585709864
48174.0,2.31,2.3350405790918236
48175.0,2.31,2.329459920511502
48176.0,2.31,2.241329607206932
48177.0,2.31,2.3785409573181826
48178.0,2.31,2.3031418607201255
48179.0,2.31,2.3324049670931903
48180.0,2.31,2.267316316005699
48181.0,2.31,2.3435665568843516
48182.0,2.31,2.380910944852942
48183.0,2.31,2.3314532263300616
48184.0,2.31,2.271238553250879
48185.0,2.31,2.278154511111624
48186.0,2.31,2.291942443975815
48187.0,2.31,2.3228647929160573
48188.0,2.31,2.3000636329661837
48189.0,2.31,2.266233527379251
48190.0,2.31,2.3612012971617746
48191.0,2.31,2.2418962494739536
48192.0,2.31,2.3328532163440845
48193.0,2.31,2.3195628731382665
48194.0,2.31,2.3540694046871433
48195.0,2.31,2.264928060783485
48196.0,2.31,2.3741983070279
48197.0,2.31,2.3059828201245454
48198.0,2.31,2.2760731782010453
48199.0,2.31,2.33416611023443
48200.0,2.31,2.2412515648343425
48201.0,2.31,2.1821727674270317
48202.0,2.31,2.3007570949036467
48203.0,2.31,2.3368483430065146
48204.0,2.31,2.305166763601777
48205.0,2.31,2.310883987259931
48206.0,2.31,2.363264677278943
48207.0,2.31,2.379277990397567
48208.0,2.31,2.3418066215531845
48209.0,2.31,2.4135391062738227
48210.0,2.31,2.285168623301699
48211.0,2.31,2.2818793309262753
48212.0,2.31,2.428542767271269
48213.0,2.31,2.325317141524083
48214.0,2.31,2.362737333932547
48215.0,2.31,2.332610841736364
48216.0,2.31,2.3926462615881396
48217.0,2.31,2.221050570848807
48218.0,2.31,2.3596425995717927
48219.0,2.31,2.348137913938795
48220.0,2.31,2.2695100557928405
48221.0,2.31,2.2811952177650823
48222.0,2.31,2.228696713411571
48223.0,2.31,2.3382675242632556
48224.0,2.31,2.2220714458652995
48225.0,2.31,2.3426454617665513
48226.0,2.31,2.2972496651173038
48227.0,2.31,2.323666461453519
48228.0,2.31,2.3733836364238576
48229.0,2.31,2.370826744382214
48230.0,2.31,2.265096419793636
48231.0,2.31,2.4034289252622987
48232.0,2.31,2.3182718816768606
48233.0,2.31,2.3138584268511693
48234.0,2.31,2.2942054326669323
48235.0,2.31,2.261024972773947
48236.0,2.31,2.2378334461674845
48237.0,2.31,2.3232366527073074
48238.0,2.31,2.3232992956543455
48239.0,2.31,2.348967393441322
48240.0,2.31,2.287693130241626
48241.0,2.31,2.275004880999544
48242.0,2.31,2.379476379784779
48243.0,2.31,2.267204982118265
48244.0,2.31,2.30730613694599
48245.0,2.31,2.217518597195832
48246.0,2.31,2.3852119368144864
48247.0,2.31,2.285316103720657
48248.0,2.31,2.2342899128835514
48249.0,2.31,2.290049337299807
48250.0,2.31,2.336969663908757
48251.0,2.31,2.260059506676861
48252.0,2.31,2.301310998510947
48253.0,2.31,2.3167305609238453
48254.0,2.31,2.248964131650187
48255.0,2.31,2.2685644558998037
48256.0,2.31,2.311483609918853
48257.0,2.31,2.398704790618033
48258.0,2.31,2.201690024342522
48259.0,2.31,2.2267931206513367
48260.0,2.31,2.2656286568604362
48261.0,2.31,2.383143535081594
48262.0,2.31,2.3096829204390814
48263.0,2.31,2.237367040518513
48264.0,2.31,2.3138077509005184
48265.0,2.31,2.301108603613328
48266.0,2.31,2.3186593782349605
48267.0,2.31,2.4173213854514604
48268.0,2.31,2.245946378760138
48269.0,2.31,2.2494954439031605
48270.0,2.31,2.3644913743233555
48271.0,2.31,2.319705136915984
48272.0,2.31,2.321174540334804
48273.0,2.31,2.306247393860107
48274.0,2.31,2.322924096201949
48275.0,2.31,2.359789426569454
48276.0,2.31,2.3502068710406703
48277.0,2.31,2.2700513385146848
48278.0,2.31,2.330970325278087
48279.0,2.31,2.343754689459745
48280.0,2.31,2.236983202765759
48281.0,2.31,2.3536916754862034
48282.0,2.31,2.323868858369071
48283.0,2.31,2.305343811443575
48284.0,2.31,2.3019108593309943
48285.0,2.31,2.336441143759649
48286.0,2.31,2.288337091525925
48287.0,2.31,2.3173559006366387
48288.0,2.31,2.2855602054129687
48289.0,2.31,2.3042741782557106
48290.0,2.31,2.3501249447995805
48291.0,2.31,2.3694312596148914
48292.0,2.31,2.4070089724162806
48293.0,2.31,2.263888095671419
48294.0,2.31,2.314546832162932
48295.0,2.31,2.334902017420902
48296.0,2.31,2.255158331214494
48297.0,2.31,2.366072809868227
48298.0,2.31,2.3742578567639634
48299.0,2.31,2.3220800977515696
48300.0,2.31,2.3894859204312295
48301.0,2.31,2.2055097310608605
48302.0,2.31,2.3517503159150985
48303.0,2.31,2.30237020065861
48304.0,2.31,2.28221381291088
48305.0,2.31,2.2419981832885005
48306.0,2.31,2.308352960034666
48307.0,2.31,2.3180803703015274
48308.0,2.31,2.3084616795852217
48309.0,2.31,2.362865562799066
48310.0,2.31,2.3435021899331785
48311.0,2.31,2.3254666895802267
48312.0,2.31,2.288698359191764
48313.0,2.31,2.252049569984802
48314.0,2.31,2.3514028992212697
48315.0,2.31,2.2268864147820215
48316.0,2.31,2.325999397367887
48317.0,2.31,2.373459142044747
48318.0,2.31,2.384988846584948
48319.0,2.31,2.3124930368007885
48320.0,2.31,2.3437674944800264
48321.0,2.31,2.2898296205888315
48322.0,2.31,2.3063396796509528
48323.0,2.31,2.324697962476028
48324.0,2.31,2.3139614774465542
48325.0,2.31,2.287431959431938
48326.0,2.31,2.3509359824757476
48327.0,2.31,2.1855121589185873
48328.0,2.31,2.3458361046863017
48329.0,2.31,2.2820947405638057
48330.0,2.31,2.26062661994142
48331.0,2.31,2.3372958809929094
48332.0,2.31,2.3203471961014603
48333.0,2.31,2.3418793514141627
48334.0,2.31,2.3408737670445694
48335.0,2.31,2.2675224718615996
48336.0,2.31,2.2644470311677023
48337.0,2.31,2.3613807610959774
48338.0,2.31,2.2641908508437387
48339.0,2.31,2.2805427593030716
48340.0,2.31,2.2968682591696448
48341.0,2.31,2.3557226282890738
48342.0,2.31,2.2141786718955396
48343.0,2.31,2.3352164295754685
48344.0,2.31,2.294897890394298
48345.0,2.31,2.2882799566003342
48346.0,2.31,2.2571553026976208
48347.0,2.31,2.34369017336564
48348.0,2.31,2.23728525786163
48349.0,2.31,2.3327685927733466
48350.0,2.31,2.353988530272749
48351.0,2.31,2.3237480054350415
48352.0,2.31,2.2535727886773107
48353.0,2.31,2.39740316574143
48354.0,2.31,2.3034293877714487
48355.0,2.31,2.3170787775632373
48356.0,2.31,2.261930491137799
48357.0,2.31,2.289904397164642
48358.0,2.31,2.364759530422766
48359.0,2.31,2.323660702330063
48360.0,2.31,2.277748699825492
48361.0,2.31,2.2745200545546234
48362.0,2.31,2.3952476599552397
48363.0,2.31,2.264928744781231
48364.0,2.31,2.379329128329427
48365.0,2.31,2.4119265755490855
48366.0,2.31,2.267407844752435
48367.0,2.31,2.312791023015646
48368.0,2.31,2.236571174711339
48369.0,2.31,2.3397953294492075
48370.0,2.31,2.1832388886551355
48371.0,2.31,2.2809653939149435
48372.0,2.31,2.3381276436658416
48373.0,2.31,2.3685817343898217
48374.0,2.31,2.2984482727091415
48375.0,2.31,2.346949234406649
48376.0,2.31,2.398342949761373
48377.0,2.31,2.2889321226059334
48378.0,2.31,2.293319579708654
48379.0,2.31,2.2923860077780276
48380.0,2.31,2.3088758634793876
48381.0,2.31,2.302768912077809
48382.0,2.31,2.222775858989526
48383.0,2.31,2.24981759030392
48384.0,2.31,2.2947272717529783
48385.0,2.31,2.3157882611926595
48386.0,2.31,2.2478082782296176
48387.0,2.31,2.301571404723975
48388.0,2.31,2.3204098137565765
48389.0,2.31,2.2678923891301714
48390.0,2.31,2.2503966551532955
48391.0,2.31,2.3215141830398776
48392.0,2.31,2.3040401143158213
48393.0,2.31,2.3086112729161012
48394.0,2.31,2.410637959851965
48395.0,2.31,2.3513467616800234
48396.0,2.31,2.2375378413134728
48397.0,2.31,2.324551631975934
48398.0,2.31,2.3024134032819874
48399.0,2.31,2.3125290436459465
48400.0,2.31,2.326372742774706
48401.0,2.31,2.409423485313209
48402.0,2.31,2.2344358650629212
48403.0,2.31,2.3249253064312794
48404.0,2.31,2.384686441000771
48405.0,2.31,2.359866526752944
48406.0,2.31,2.3233988111387136
48407.0,2.31,2.30422350533027
48408.0,2.31,2.297684355409692
48409.0,2.31,2.260565370290399
48410.0,2.31,2.379073717941193
48411.0,2.31,2.3648244871160977
48412.0,2.31,2.3116422654504776
48413.0,2.31,2.353761116512435
48414.0,2.31,2.3689400572411072
48415.0,2.31,2.3267654864545286
48416.0,2.31,2.359037051347717
48417.0,2.31,2.299724042006502
48418.0,2.31,2.3610256319328204
48419.0,2.31,2.394417961196545
48420.0,2.31,2.2770842259315947
48421.0,2.31,2.385740669496913
48422.0,2.31,2.279114095342644
48423.0,2.31,2.3249412317073657
48424.0,2.31,2.2601418533243405
48425.0,2.31,2.1506198717236935
48426.0,2.31,2.3786719900723456
48427.0,2.31,2.2990300062306113
48428.0,2.31,2.396992612757765
48429.0,2.31,2.351018274312109
48430.0,2.31,2.3310109633136307
48431.0,2.31,2.3641427572699087
48432.0,2.31,2.3937776186080253
48433.0,2.31,2.307902914616364
48434.0,2.31,2.32754090525031
48435.0,2.31,2.337333977811422
48436.0,2.31,2.2681880083603394
48437.0,2.31,2.3071614003593064
48438.0,2.31,2.351817814290341
48439.0,2.31,2.3070005842363925
48440.0,2.31,2.322511185721986
48441.0,2.31,2.315971363237
48442.0,2.31,2.3217996641027345
48443.0,2.31,2.3266772952512413
48444.0,2.31,2.3485385422531717
48445.0,2.31,2.3034440566247456
48446.0,2.31,2.2578530642153263
48447.0,2.31,2.2850844939734873
48448.0,2.31,2.301074736571983
48449.0,2.31,2.2115788261137648
48450.0,2.31,2.3738449207399333
48451.0,2.31,2.330772486740323
48452.0,2.31,2.275876170217378
48453.0,2.31,2.2870462984092375
48454.0,2.31,2.266036757560558
48455.0,2.31,2.3216866842445714
48456.0,2.31,2.304191130862374
48457.0,2.31,2.2874652534953155
48458.0,2.31,2.3151823256129025
48459.0,2.31,2.2607127230642328
48460.0,2.31,2.343618215738271
48461.0,2.31,2.2749972731969037
48462.0,2.31,2.3219060556962123
48463.0,2.31,2.445744537051668
48464.0,2.31,2.3143242978712535
48465.0,2.31,2.3903944932329706
48466.0,2.31,2.2798830985886065
48467.0,2.31,2.297838540805475
48468.0,2.31,2.2361296767099033
48469.0,2.31,2.313784826871115
48470.0,2.31,2.3225089443224083
48471.0,2.31,2.248398598864123
48472.0,2.31,2.2931393379202607
48473.0,2.31,2.3106655639904163
48474.0,2.31,2.2823163603476417
48475.0,2.31,2.2637884479284076
48476.0,2.31,2.2563420722107312
48477.0,2.31,2.3065830440885753
48478.0,2.31,2.355846142825926
48479.0,2.31,2.218218082148957
48480.0,2.31,2.34995901010714
48481.0,2.31,2.2658421113408727
48482.0,2.31,2.324948030573832
48483.0,2.31,2.314156499094579
48484.0,2.31,2.288539962448973
48485.0,2.31,2.32871716761083
48486.0,2.31,2.274527745507473
48487.0,2.31,2.2094078268915567
48488.0,2.31,2.4723972609621017
48489.0,2.31,2.2710862897720756
48490.0,2.31,2.444362583089324
48491.0,2.31,2.367797240098711
48492.0,2.31,2.361926464420146
48493.0,2.31,2.3383275520869984
48494.0,2.31,2.3182776983989486
48495.0,2.31,2.273294838155909
48496.0,2.31,2.3104588987431955
48497.0,2.31,2.277104486616223
48498.0,2.31,2.260257753693941
48499.0,2.31,2.3128383401668677
48500.0,2.31,2.3831787411271628
48501.0,2.31,2.259838934087974
48502.0,2.31,2.2547927750234735
48503.0,2.31,2.390536793800296
48504.0,2.31,2.227306531946457
48505.0,2.31,2.2755670270272716
48506.0,2.31,2.3037510426429386
48507.0,2.31,2.1780944816892136
48508.0,2.31,2.310257193271528
48509.0,2.31,2.2760574619201672
48510.0,2.31,2.273798228703105
48511.0,2.31,2.251562589670328
48512.0,2.31,2.270908169452514
48513.0,2.31,2.3209647233830704
48514.0,2.31,2.358836121310152
48515.0,2.31,2.2199769145001156
48516.0,2.31,2.2676078097053423
48517.0,2.31,2.321417497285416
48518.0,2.31,2.2885380467494065
48519.0,2.31,2.4290199433554656
48520.0,2.31,2.3521233475846137
48521.0,2.31,2.2209980342880984
48522.0,2.31,2.3466884389146725
48523.0,2.31,2.236856209128365
48524.0,2.31,2.213097669431997
48525.0,2.31,2.306512725858267
48526.0,2.31,2.292534690381182
48527.0,2.31,2.247044334337564
48528.0,2.31,2.359108718234344
48529.0,2.31,2.2801730288587474
48530.0,2.31,2.3454415703565346
48531.0,2.31,2.274460159990467
48532.0,2.31,2.33434666804202
48533.0,2.31,2.255669162823175
48534.0,2.31,2.346375176826606
48535.0,2.31,2.3558357543624435
48536.0,2.31,2.3711168053548928
48537.0,2.31,2.26079729004946
48538.0,2.31,2.354039757666604
48539.0,2.31,2.3056022816507085
48540.0,2.31,2.239607160711178
48541.0,2.31,2.3142207842754408
48542.0,2.31,2.3843682856362647
48543.0,2.31,2.34469244484647
48544.0,2.31,2.3199103079036285
48545.0,2.31,2.2467665911582464
48546.0,2.31,2.295091291613458
48547.0,2.31,2.3300982206610077
48548.0,2.31,2.3293928004603375
48549.0,2.31,2.3798138707483587
48550.0,2.31,2.2683549243294183
48551.0,2.31,2.3313710817284248
48552.0,2.31,2.3502588200637664
48553.0,2.31,2.3695631057032247
48554.0,2.31,2.4437528709722978
48555.0,2.31,2.3348706881059993
48556.0,2.31,2.325061703288553
48557.0,2.31,2.3843532125068365
48558.0,2.31,2.3384846632899974
48559.0,2.31,2.2898517342656755
48560.0,2.31,2.4208218724786748
48561.0,2.31,2.3416208646882968
48562.0,2.31,2.417768251198047
48563.0,2.31,2.4073104556704488
48564.0,2.31,2.2876495646643695
48565.0,2.31,2.3238488930727073
48566.0,2.31,2.233794434679112
48567.0,2.31,2.3434679219070915
48568.0,2.31,2.3906437891065844
48569.0,2.31,2.3884695477716105
48570.0,2.31,2.371823464166753
48571.0,2.31,2.3156901317104133
48572.0,2.31,2.321997738600579
48573.0,2.31,2.2527579864666887
48574.0,2.31,2.2857971710170655
48575.0,2.31,2.3198230670457356
48576.0,2.31,2.2855439283172765
48577.0,2.31,2.331828383464573
48578.0,2.31,2.278896950277626
48579.0,2.31,2.277378376711496
48580.0,2.31,2.405577483212529
48581.0,2.31,2.376747449161297
48582.0,2.31,2.286494525230817
48583.0,2.31,2.294558676125318
48584.0,2.31,2.1943599899132766
48585.0,2.31,2.259059638056918
48586.0,2.31,2.2992964948545676
48587.0,2.31,2.291869331556475
48588.0,2.31,2.3901254648519834
48589.0,2.31,2.322954878048654
48590.0,2.31,2.287416867575549
48591.0,2.31,2.3146476308081088
48592.0,2.31,2.3067852151217623
48593.0,2.31,2.3145999413310503
48594.0,2.31,2.3261952670081607
48595.0,2.31,2.220040954230278
48596.0,2.31,2.266152214472967
48597.0,2.31,2.3855305118501637
48598.0,2.31,2.25445077068871
48599.0,2.31,2.2785005592214147
48600.0,2.31,2.383898348615657
48601.0,2.31,2.253963125785268
48602.0,2.31,2.3322819938210224
48603.0,2.31,2.3293334804717607
48604.0,2.31,2.2217328308490623
48605.0,2.31,2.3750107451980753
48606.0,2.31,2.252405203933086
48607.0,2.31,2.3463981036895567
48608.0,2.31,2.291581189202542
48609.0,2.31,2.2810084166368876
48610.0,2.31,2.305525732997181
48611.0,2.31,2.305261872998868
48612.0,2.31,2.3925593345761977
48613.0,2.31,2.394746727277747
48614.0,2.31,2.33698444528875
48615.0,2.31,2.310463023982274
48616.0,2.31,2.3722823750931012
48617.0,2.31,2.337174964420428
48618.0,2.31,2.2679692942406957
48619.0,2.31,2.334482823537553
48620.0,2.31,2.321036301178429
48621.0,2.31,2.3856471787953213
48622.0,2.31,2.35121420626363
48623.0,2.31,2.3024377089280117
48624.0,2.31,2.2612027351836415
48625.0,2.31,2.2922663121699194
48626.0,2.31,2.295932032536659
48627.0,2.31,2.325289584909644
48628.0,2.31,2.287446779262019
48629.0,2.31,2.2844440167108804
48630.0,2.31,2.2069940709783293
48631.0,2.31,2.3432485803054273
48632.0,2.31,2.2924106396961155
48633.0,2.31,2.278778201836913
48634.0,2.31,2.292447506583033
48635.0,2.31,2.324161391211135
48636.0,2.31,2.3128894738651997
48637.0,2.31,2.332149313703291
48638.0,2.31,2.3694029618546693
48639.0,2.31,2.357159410203906
48640.0,2.31,2.2471075683031674
48641.0,2.31,2.378148536298271
48642.0,2.31,2.267756621440637
48643.0,2.31,2.2517947859679484
48644.0,2.31,2.3944190817868893
48645.0,2.31,2.3320292107697367
48646.0,2.31,2.2766660355017856
48647.0,2.31,2.27243688923772
48648.0,2.31,2.4027251218196395
48649.0,2.31,2.3333817295788974
48650.0,2.31,2.3249305340396953
48651.0,2.31,2.321791837095325
48652.0,2.31,2.34287621407399
48653.0,2.31,2.2340838748873697
48654.0,2.31,2.321210477496352
48655.0,2.31,2.3889810617252194
48656.0,2.31,2.2574606023308643
48657.0,2.31,2.3079472834177506
48658.0,2.31,2.2885288022974195
48659.0,2.31,2.3441436773161475
48660.0,2.31,2.3128931958438153
48661.0,2.31,2.3285115522681723
48662.0,2.31,2.3999138424425595
48663.0,2.31,2.293552220654002
48664.0,2.31,2.3427526600959334
48665.0,2.31,2.217537825948485
48666.0,2.31,2.2163665691501744
48667.0,2.31,2.2490314015929407
48668.0,2.31,2.2672042444670413
48669.0,2.31,2.323963436722085
48670.0,2.31,2.3440995233686097
48671.0,2.31,2.337442548504865
48672.0,2.31,2.3675531632951827
48673.0,2.31,2.300271808462552
48674.0,2.31,2.349609963163495
48675.0,2.31,2.2798055849509553
48676.0,2.31,2.3813265536555606
48677.0,2.31,2.4154864795532633
48678.0,2.31,2.3392252109581206
48679.0,2.31,2.285832892983346
48680.0,2.31,2.2784891217455128
48681.0,2.31,2.326732440813713
48682.0,2.31,2.2912686762988836
48683.0,2.31,2.227211942507024
48684.0,2.31,2.3708561714281764
48685.0,2.31,2.3630640355402175
48686.0,2.31,2.268154833168312
48687.0,2.31,2.2484941814265005
48688.0,2.31,2.267977676612251
48689.0,2.31,2.328720954918608
48690.0,2.31,2.3340201998918224
48691.0,2.31,2.376763642934081
48692.0,2.31,2.2870378728347203
48693.0,2.31,2.331264513467572
48694.0,2.31,2.3779903993716713
48695.0,2.31,2.30888266196879
48696.0,2.31,2.3024897636716726
48697.0,2.31,2.377493663365785
48698.0,2.31,2.324376819767905
48699.0,2.31,2.2701248373919833
48700.0,2.31,2.3034158783360508
48701.0,2.31,2.2929828888039534
48702.0,2.31,2.304486645796238
48703.0,2.31,2.329487467571533
48704.0,2.31,2.3732400785398093
48705.0,2.31,2.2651394284056288
48706.0,2.31,2.232945898187091
48707.0,2.31,2.2884262350083144
48708.0,2.31,2.244503296699958
48709.0,2.31,2.37935961306021
48710.0,2.31,2.340684547836018
48711.0,2.31,2.351560719201747
48712.0,2.31,2.3050977918505713
48713.0,2.31,2.293000174448623
48714.0,2.31,2.321705406928025
48715.0,2.31,2.332819824808283
48716.0,2.31,2.363667110832644
48717.0,2.31,2.3309936556646758
48718.0,2.31,2.296281078956603
48719.0,2.31,2.386552249088583
48720.0,2.31,2.3377256777589417
48721.0,2.31,2.187701491504312
48722.0,2.31,2.373469226177377
48723.0,2.31,2.259870033391122
48724.0,2.31,2.320269858911811
48725.0,2.31,2.4140338300009567
48726.0,2.31,2.314943114184397
48727.0,2.31,2.348991673699704
48728.0,2.31,2.343699449713698
48729.0,2.31,2.3410081866162926
48730.0,2.31,2.33445036741858
48731.0,2.31,2.3595667691324786
48732.0,2.31,2.3018598483750115
48733.0,2.31,2.26186634780992
48734.0,2.31,2.2430957207725095
48735.0,2.31,2.381693991093837
48736.0,2.31,2.2886876158305465
48737.0,2.31,2.3407620096194277
48738.0,2.31,2.320620416376449
48739.0,2.31,2.327903842035561
48740.0,2.31,2.3672457148343886
48741.0,2.31,2.357239382494058
48742.0,2.31,2.2622206126925515
48743.0,2.31,2.329552801617837
48744.0,2.31,2.3311846080237726
48745.0,2.31,2.3117182339010505
48746.0,2.31,2.264556571031183
48747.0,2.31,2.2502816789549858
48748.0,2.31,2.2617747024313135
